AMD  SN 40.3000 S 0.57    E  140.90
# 2019 07 04 22 51 42.72  35.7437 -117.5483  4.51  1.99  0.14  0.40  0.13  70  68  34  16       593
SRT  CI  3.8600 P 0.03 U  I  19.10
TOW2 CI  4.1900 P 0.06 U  I  20.80
B918 PB  3.8600 P 0.11 D  I  21.80
LRL  CI  5.5200 P 0.11 D  I  31.70
WBM  CI 11.0900 S 0.86    I  34.30
MPM  CI  6.1600 P 0.01 D  I  35.30
WRV2 CI  7.3400 P 0.05    E  42.50
WBS  CI 17.0200 S 0.11    I  58.20
WHF  CI 12.1800 P 0.11 U  I  72.70
ISA  CI 14.1000 P 0.00 U  I  84.00
HYS  CI 16.1800 P 0.02    E  97.60
CLC  CI  1.9900 P 0.13    E   9.10
CLC  CI  3.5700 S 0.46    I   9.10
SRT  CI  6.3000 S 0.05    E  19.10
B921 PB  3.4800 P 0.02 U  I  19.10
B921 PB  6.1200 S 0.17    E  19.10
B918 PB  6.8600 S 0.15    E  21.80
WRC2 CI  4.4500 P 0.03 D  I  24.50
WRC2 CI  7.7700 S 0.17    E  24.50
SLA  CI  5.1500 P 0.11    E  28.90
SLA  CI  8.9900 S 0.09    E  28.90
CCC  CI  5.6900 P 0.22    E  29.40
CCC  CI  9.9800 S 0.71    E  29.40
LRL  CI 10.0400 S 0.49    E  31.70
WVP2 CI  5.8200 P 0.11    E  33.30
WVP2 CI 10.1700 S 0.11    E  33.30
WNM  CI  6.0100 P 0.01    E  34.00
WNM  CI 10.5300 S 0.41    E  34.00
WBM  CI  6.3700 P 0.16 U  I  34.30
MPM  CI 10.9100 S 0.48    E  35.30
JRC2 CI  6.3000 P 0.05    E  35.40
JRC2 CI 11.0200 S 0.41    E  35.40
WCS2 CI  6.6300 P 0.15    E  36.90
WCS2 CI 11.2000 S 0.23    E  36.90
WRV2 CI 12.8200 S 0.27    E  42.50
B917 PB  7.8900 P 0.01 U  I  45.80
B917 PB 13.5800 S 0.18    E  45.80
WMF  CI  8.6700 P 0.10 U  I  49.90
WMF  CI 14.9300 S 0.34    E  49.90
B916 PB  8.5000 P 0.18    E  51.00
B916 PB 15.0200 S 0.16    E  51.00
WBS  CI  9.8700 P 0.07 U  I  58.20
DAW  CI 17.2000 S 0.11    E  58.80
DTP  CI  9.8700 P 0.23 D  I  59.40
DTP  CI 17.3800 S 0.21    E  59.40
WOR  CI 10.5200 P 0.16 U  I  62.80
WOR  CI 18.1200 S 0.00    E  62.80
WHF  CI 20.8800 S 0.02    E  72.70
CCA  CI 13.2200 P 0.01    E  78.20
CCA  CI 22.9500 S 0.54    E  78.20
GSC  CI 14.0700 P 0.03 U  I  83.20
GSC  CI 24.4900 S 0.57    E  83.20
ISA  CI 24.4000 S 0.44    E  84.00
HAR  CI 13.9800 P 0.17    E  84.50
HAR  CI 24.7000 S 0.53    E  84.50
WAS2 CI 15.3400 P 0.10    E  91.00
TEH  CI 15.6500 P 0.08    E  93.60
TEH  CI 26.2900 S 0.22    E  93.60
AVM  CI 18.8400 P 0.05    E  113.20
AVM  CI 32.3700 S 0.17    E  113.20
LEC  SN 34.1200 S 0.45    E  119.20
SPG2 CI 19.8600 P 0.05    E  120.80
SPG2 CI 34.1200 S 0.33    E  120.80
FDR  CI 20.9100 P 0.16    E  125.60
FDR  CI 35.8700 S 0.28    E  125.60
POR  CI 22.3600 P 0.11    E  137.00
POR  CI 38.4300 S 0.18    E  137.00
AMD  SN 38.8200 S 0.03    E  138.40
# 2019 07 04 22 51 57.15  35.6632 -117.5190  2.13  2.22  0.17  0.40  0.14  61  55  28  16       594
B921 PB  1.8900 P 0.00 D  I   9.90
CCC  CI  4.3700 P 0.24 D  I  20.70
SRT  CI  4.2800 P 0.02 U  I  21.10
LRL  CI  4.5900 P 0.07    E  25.10
B918 PB  5.4700 P 0.16 D  I  31.20
MPM  CI  7.7100 P 0.02 D  I  43.90
B916 PB 10.3100 P 0.06 D  I  60.30
WHF  CI 12.8900 P 0.00    E  75.30
B921 PB  3.3900 S 0.23    I   9.90
CLC  CI  3.3700 P 0.10 D  I  18.30
CLC  CI  5.8100 S 0.07    E  18.30
SRT  CI  7.4600 S 0.47    E  21.10
LRL  CI  7.8500 S 0.06    E  25.10
TOW2 CI  5.4900 P 0.15    E  27.40
TOW2 CI  9.7500 S 1.10    E  27.40
B918 PB  9.5900 S 0.01    E  31.20
SLA  CI  6.0500 P 0.03 U  I  33.00
SLA  CI 10.6100 S 0.28    E  33.00
WRC2 CI  6.1100 P 0.05 D  I  33.80
WRC2 CI 10.7700 S 0.28    E  33.80
WBM  CI  6.5800 P 0.25 U  I  34.10
WBM  CI 11.1300 S 0.66    E  34.10
B917 PB  6.6700 P 0.03 D  I  37.10
B917 PB 11.3600 S 0.09    E  37.10
MPM  CI 13.6800 S 0.55    E  43.90
JRC2 CI  8.0000 P 0.17 D  I  44.00
JRC2 CI 13.7500 S 0.43    E  44.00
WCS2 CI  8.3000 P 0.17 U  I  45.90
WCS2 CI 14.4000 S 0.61    E  45.90
WRV2 CI  8.8200 P 0.09    E  50.80
WRV2 CI 15.4300 S 0.27    E  50.80
DTP  CI  9.1300 P 0.12    E  53.00
DTP  CI 15.8000 S 0.09    E  53.00
WBS  CI 10.0000 P 0.07 U  I  57.90
WBS  CI 17.1500 S 0.01    E  57.90
WMF  CI 10.2800 P 0.07 D  I  58.80
WMF  CI 17.9100 S 0.52    E  58.80
B916 PB 18.2900 S 0.54    E  60.30
WOR  CI 11.3300 P 0.06 U  I  65.40
WOR  CI 19.0400 S 0.11    E  65.40
QSM  NN 20.1300 S 0.24    E  67.50
DAW  CI 11.4700 P 0.28    E  67.90
DAW  CI 19.9900 S 0.15    E  67.90
CCA  CI 21.2800 S 0.10    E  72.50
HAR  CI 12.7000 P 0.14    E  75.10
HAR  CI 22.0100 S 0.06    E  75.10
WHF  CI 21.8300 S 0.06    E  75.30
GSC  CI 12.9700 P 0.11    E  76.00
GSC  CI 22.7700 S 0.50    E  76.00
LMR2 CI 13.9000 P 0.08    E  82.60
ISA  CI 14.5300 P 0.11    E  86.20
ISA  CI 25.0000 S 0.11    E  86.20
HYS  CI 25.7300 S 0.22    E  88.80
TEH  CI 15.2400 P 0.18    E  91.50
TEH  CI 26.2000 S 0.07    E  91.50
# 2019 07 04 22 53 12.07  35.6663 -117.5115  5.92  1.34  0.18  0.71  0.12  79  37  20   3       595
B921 PB  2.0300 P 0.03    E   9.90
B921 PB  3.5800 S 0.11    E   9.90
CLC  CI  3.2100 P 0.18    E  18.30
CLC  CI  6.0600 S 0.33    E  18.30
B918 PB  5.3300 P 0.10    E  31.00
B918 PB  9.3700 S 0.16    E  31.00
WRC2 CI  5.9800 P 0.03    E  33.70
WRC2 CI 10.5000 S 0.39    E  33.70
B917 PB  6.2600 P 0.15    E  36.90
B917 PB 10.9600 S 0.09    E  36.90
MPM  CI  7.4000 P 0.06 D  I  43.50
MPM  CI 13.0400 S 0.38    E  43.50
WRV2 CI  8.7500 P 0.02 D  I  51.00
B916 PB 10.0400 P 0.06    I  60.10
B916 PB 17.6100 S 0.34    E  60.10
CCC  CI  4.1700 P 0.16    E  20.50
CCC  CI  7.4500 S 0.69    E  20.50
SRT  CI  4.3300 P 0.07 U  I  21.70
SRT  CI  7.0500 S 0.06    E  21.70
LRL  CI  4.5700 P 0.07    E  25.80
LRL  CI  8.1000 S 0.23    E  25.80
JRC2 CI  7.7000 P 0.06    E  44.20
JRC2 CI 13.6200 S 0.62    E  44.20
DTP  CI  9.1700 P 0.04    E  53.70
DTP  CI 15.7000 S 0.20    E  53.70
WBS  CI  9.9600 P 0.01    E  58.60
WBS  CI 17.4100 S 0.49    E  58.60
WMF  CI 17.2800 S 0.30    E  58.90
WOR  CI 11.1600 P 0.03    E  66.10
WOR  CI 18.9600 S 0.06    E  66.10
QSM  NN 11.3700 P 0.05    E  66.70
QSM  NN 19.4100 S 0.17    E  66.70
WHF  CI 12.6800 P 0.06    E  75.90
WHF  CI 21.7200 S 0.09    E  75.90
GWY  NN 27.2100 S 0.24    E  95.30
ISA  CI 24.9600 S 0.32    E  86.90
TEH  CI 26.1400 S 0.10    E  92.20
# 2019 07 04 22 53 24.32  35.6340 -117.6112 11.95  1.42  0.26  0.73  0.16  98  47  25   7       596
B921 PB  2.5600 P 0.63    E  14.40
SRT  CI  3.4400 P 0.02    E  14.10
SRT  CI  5.5300 S 0.08    E  14.10
LRL  CI  3.7700 P 0.04 U  I  18.30
LRL  CI  6.5600 S 0.26    E  18.30
TOW2 CI  4.8600 P 0.05 D  I  23.80
TOW2 CI  8.6400 S 0.91    E  23.80
B918 PB  5.9200 P 0.02    E  33.50
B918 PB 10.2200 S 0.14    E  33.50
WRC2 CI  6.2900 P 0.03 D  I  35.00
WRC2 CI 10.7900 S 0.16    E  35.00
B916 PB 10.2600 P 0.12    E  62.30
B916 PB 18.0200 S 0.27    E  62.30
B921 PB  5.8500 S 0.45    E  14.40
CLC  CI  4.0000 P 0.03 D  I  20.20
CLC  CI  6.9000 S 0.18    E  20.20
WBM  CI  5.0600 P 0.16 U  I  25.40
WBM  CI  8.7400 S 0.75    E  25.40
WNM  CI  6.2300 P 0.01    E  35.20
WNM  CI 10.6600 S 0.13    E  35.20
WVP2 CI  6.8600 P 0.12    E  39.70
WVP2 CI 12.1200 S 0.28    E  39.70
B917 PB  7.3600 P 0.28    E  40.70
B917 PB 12.2700 S 0.25    E  40.70
JRC2 CI  7.3700 P 0.04    E  42.60
JRC2 CI 12.6700 S 0.08    E  42.60
WCS2 CI  7.8700 P 0.01    E  45.60
WCS2 CI 13.5500 S 0.20    E  45.60
DTP  CI  7.9600 P 0.06    E  45.90
DTP  CI 13.7900 S 0.40    E  45.90
MPM  CI 14.3600 S 0.38    E  48.40
WRV2 CI  8.3300 P 0.01 U  I  48.50
WBS  CI  8.4000 P 0.00 D  I  49.00
WBS  CI 14.3000 S 0.02    E  49.00
WOR  CI  9.6300 P 0.07    E  57.40
WOR  CI 16.2500 S 0.20    E  57.40
WMF  CI  9.8200 P 0.03    E  58.00
WMF  CI 16.9100 S 0.24    E  58.00
CCA  CI 10.7200 P 0.23    E  64.90
CCA  CI 19.0200 S 0.48    E  64.90
WHF  CI 18.9100 S 0.20    E  67.20
DAW  CI 20.5300 S 0.17    E  70.90
ISA  CI 13.1700 P 0.22    E  78.00
ISA  CI 21.9200 S 0.07    E  78.00
TEH  CI 13.5500 P 0.07    E  82.60
TEH  CI 23.4800 S 0.31    E  82.60
WAS2 CI 24.4200 S 0.21    E  86.20
# 2019 07 04 22 56 57.28  35.6377 -117.5647  8.82  2.11  0.16  0.51  0.15  59  65  31  19       597
SRT  CI  3.7000 P 0.03 U  I  17.80
LRL  CI  3.8400 P 0.02 D  I  20.50
LRL  CI  6.6600 S 0.13    I  20.50
CCC  CI  4.6300 P 0.31 U  I  22.00
B918 PB  5.7100 P 0.11 D  I  33.30
B917 PB  6.3700 P 0.20 D  I  37.80
MPM  CI  8.0500 P 0.03 D  I  47.20
DTP  CI  8.1700 P 0.09 D  I  48.40
B916 PB 10.4300 P 0.01 D  I  62.30
DAW  CI 12.3100 P 0.43    E  70.50
WHF  CI 11.9200 P 0.06 U  I  71.30
LMR2 CI 13.2300 P 0.11    E  79.10
B921 PB  2.3600 P 0.07 D  I  10.80
B921 PB  4.2200 S 0.12    E  10.80
SRT  CI  6.9000 S 0.82    E  17.80
CLC  CI  3.6600 P 0.09    E  20.00
CLC  CI  6.5400 S 0.19    E  20.00
TOW2 CI  5.1000 P 0.06    E  26.20
WBM  CI  5.6200 P 0.18 U  I  29.60
WBM  CI  9.9100 S 1.00    E  29.60
B918 PB 10.0900 S 0.22    E  33.30
WRC2 CI  6.2100 P 0.01 D  I  35.30
WRC2 CI 10.8400 S 0.27    E  35.30
B917 PB 11.3400 S 0.21    E  37.80
SLA  CI  6.7100 P 0.03    E  37.90
SLA  CI 11.1800 S 0.15    E  37.90
WNM  CI  6.7200 P 0.07    E  38.30
WVP2 CI  7.1500 P 0.06    E  41.50
WVP2 CI 12.3100 S 0.07    E  41.50
WCS2 CI  8.0000 P 0.02 D  I  46.70
WCS2 CI 13.6000 S 0.01    E  46.70
MPM  CI 14.0900 S 0.47    E  47.20
DTP  CI 13.9400 S 0.06    E  48.40
WRV2 CI  8.4700 P 0.14    E  50.50
WRV2 CI 14.9800 S 0.35    E  50.50
WBS  CI  9.0500 P 0.01 U  I  53.20
WBS  CI 15.6300 S 0.23    E  53.20
WMF  CI 10.0600 P 0.03 D  I  59.40
WMF  CI 17.3400 S 0.28    E  59.40
WOR  CI 10.3000 P 0.07    E  61.50
WOR  CI 17.5500 S 0.05    E  61.50
B916 PB 18.0900 S 0.26    E  62.30
CCA  CI 11.5100 P 0.07    E  67.70
CCA  CI 20.0100 S 0.63    E  67.70
WHF  CI 20.4700 S 0.14    E  71.30
QSM  NN 21.0900 S 0.32    I  72.50
HAR  CI 12.3500 P 0.02 D  I  73.60
HAR  CI 21.4100 S 0.35    E  73.60
GSC  CI 12.4000 P 0.73    E  78.20
GSC  CI 22.7100 S 0.36    E  78.20
ISA  CI 13.7000 P 0.02 U  I  82.20
ISA  CI 23.3000 S 0.06    E  82.20
HYS  CI 14.2800 P 0.10 D  I  85.80
TEH  CI 14.2100 P 0.09 U  I  86.50
TEH  CI 24.3600 S 0.02    E  86.50
WAS2 CI 15.1100 P 0.15    E  90.30
WAS2 CI 25.8000 S 0.38    E  90.30
EDW2 CI 15.3200 P 0.09    E  92.70
LDR  CI 28.9800 S 0.68    E  100.70
AVM  CI 17.7500 P 0.13    E  107.00
AVM  CI 30.4300 S 0.23    E  107.00
FDR  CI 20.1800 P 0.03    E  123.70
FDR  CI 34.9600 S 0.22    E  123.70
SPG2 CI 34.9400 S 0.37    E  125.00
LEC  SN 36.3900 S 0.38    E  129.40
# 2019 07 04 22 57 36.08  35.5952 -117.5927  4.01  1.24  0.18  0.54  0.13  99  37  19   6       598
B921 PB  2.2800 P 0.00 U  I  11.80
B921 PB  4.2200 S 0.38    E  11.80
LRL  CI  2.8500 P 0.02 D  I  15.10
LRL  CI  5.0100 S 0.17    I  15.10
SRT  CI  3.6100 P 0.01 U  I  17.80
SRT  CI  5.8400 S 0.03    E  17.80
CLC  CI  4.4100 P 0.01    E  24.50
CLC  CI  7.5100 S 0.00    E  24.50
WBM  CI  5.2100 P 0.19 U  I  26.90
WBM  CI  9.0900 S 0.89    E  26.90
TOW2 CI  5.5500 P 0.17    E  28.30
TOW2 CI  9.8200 S 1.10    E  28.30
B918 PB  6.4200 P 0.17    E  37.80
B918 PB 11.2600 S 0.06    E  37.80
WRC2 CI  7.1400 P 0.19    E  39.50
WRC2 CI 11.9800 S 0.16    E  39.50
DTP  CI  7.5000 P 0.03 U  I  43.00
DTP  CI 12.5800 S 0.08    E  43.00
WVP2 CI  7.6100 P 0.11    E  44.30
WBS  CI  8.5700 P 0.05    E  49.90
WBS  CI 14.8100 S 0.16    E  49.90
MPM  CI  8.8700 P 0.06    E  52.30
MPM  CI 15.3800 S 0.20    E  52.30
WOR  CI 10.0500 P 0.15    E  59.70
WOR  CI 17.2200 S 0.08    E  59.70
WMF  CI 18.3200 S 0.16    E  62.70
B916 PB 11.1200 P 0.11    E  66.70
B916 PB 19.4700 S 0.25    E  66.70
WHF  CI 11.6600 P 0.13    E  69.40
WHF  CI 20.0800 S 0.08    E  69.40
QSM  NN 22.4500 S 0.21    E  77.10
GSC  CI 13.2400 P 0.06 U  I  78.30
GSC  CI 23.0600 S 0.42    E  78.30
ISA  CI 13.4100 P 0.06    E  80.00
ISA  CI 23.3700 S 0.49    E  80.00
TEH  CI 13.7700 P 0.01    E  82.20
TEH  CI 23.4900 S 0.04    E  82.20
# 2019 07 04 22 57 51.43  35.6835 -117.4952  6.48  1.67  0.22  0.69  0.17  63  55  28  12       599
B921 PB  2.2000 P 0.07 U  I  11.10
CCC  CI  6.7300 S 0.21    I  21.20
B917 PB  6.6200 P 0.10 U  I  37.60
WBM  CI 11.7100 S 0.89    I  36.60
MPM  CI 12.4800 S 0.36    I  41.60
B916 PB 17.2200 S 0.37    I  58.70
B921 PB  3.9600 S 0.13    E  11.10
CLC  CI  3.1100 P 0.13 U  I  17.30
CLC  CI  5.5300 S 0.04    E  17.30
CCC  CI  4.3900 P 0.28 U  I  21.20
SRT  CI  4.4300 P 0.05 U  I  23.00
SRT  CI  8.0700 S 0.71    I  23.00
TOW2 CI  5.3100 P 0.01 U  I  28.00
LRL  CI  4.9200 P 0.12 D  I  28.20
LRL  CI  8.7000 S 0.15    E  28.20
B918 PB  5.0400 P 0.17 U  I  29.60
B918 PB  8.9600 S 0.13    E  29.60
SLA  CI  5.4400 P 0.05    E  29.90
WRC2 CI  5.7300 P 0.04 U  I  32.50
WRC2 CI 10.1000 S 0.31    E  32.50
WBM  CI  6.7300 P 0.17    E  36.60
B917 PB 11.4700 S 0.42    E  37.60
WNM  CI  7.1300 P 0.02    E  41.00
WNM  CI 12.4200 S 0.41    E  41.00
WVP2 CI  7.2200 P 0.00    E  41.40
MPM  CI  7.1400 P 0.01    E  41.60
WCS2 CI  7.9600 P 0.18    E  45.10
WCS2 CI 13.2000 S 0.02    E  45.10
WRV2 CI  8.6200 P 0.03    E  50.60
WRV2 CI 15.0200 S 0.31    E  50.60
DTP  CI  9.3300 P 0.18 D  I  56.10
DTP  CI 16.3300 S 0.19    E  56.10
WMF  CI  9.8700 P 0.03 U  I  58.10
WMF  CI 17.2700 S 0.53    E  58.10
B916 PB  9.5400 P 0.31    E  58.70
WBS  CI 10.1500 P 0.10    E  60.50
WBS  CI 17.5900 S 0.16    E  60.50
QSM  NN 19.1000 S 0.49    E  64.50
DAW  CI 18.9800 S 0.16    E  65.90
WOR  CI 11.3800 P 0.04 U  I  67.50
WOR  CI 19.2000 S 0.06    E  67.50
GSC  CI 21.9300 S 0.28    E  75.40
CCA  CI 12.7000 P 0.02    E  75.60
HAR  CI 12.5000 P 0.34    E  76.80
HAR  CI 22.3800 S 0.44    E  76.80
WHF  CI 12.9900 P 0.04    E  77.30
WHF  CI 21.9600 S 0.04    E  77.30
ISA  CI 25.2300 S 0.20    E  88.40
TEH  CI 15.4600 P 0.17    E  94.40
TEH  CI 26.6300 S 0.01    E  94.40
WAS2 CI 27.5900 S 0.47    E  96.00
SPG2 CI 21.0600 P 0.27    E  128.00
SPG2 CI 36.3000 S 0.75    E  128.00
FDR  CI 20.8700 P 0.43    E  130.00
FDR  CI 36.7100 S 0.12    E  130.00
# 2019 07 04 22 58 35.39  35.7138 -117.5258  4.80  1.76  0.14  0.49  0.12  60  61  30  20       600
B918 PB  4.3600 P 0.21 U  I  25.60
LRL  CI  5.1900 P 0.08 U  I  29.60
WBM  CI  6.5100 P 0.22 U  I  34.90
CLC  CI  2.5600 P 0.06 D  I  13.00
CLC  CI  4.3300 S 0.12    E  13.00
B921 PB  2.8200 P 0.04    E  15.20
B921 PB  5.0400 S 0.19    E  15.20
SRT  CI  4.1000 P 0.05 U  I  20.40
SRT  CI  6.7600 S 0.13    E  20.40
TOW2 CI  4.8000 P 0.15 U  I  24.00
TOW2 CI  7.7800 S 0.32    E  24.00
B918 PB  7.8800 S 0.15    E  25.60
WRC2 CI  5.0600 P 0.03 D  I  28.30
WRC2 CI  8.9200 S 0.28    E  28.30
SLA  CI  5.3100 P 0.01 U  I  29.40
SLA  CI  9.3700 S 0.36    E  29.40
LRL  CI  8.9500 S 0.01    E  29.60
WVP2 CI  6.5300 P 0.00    E  37.10
WVP2 CI 11.4000 S 0.32    E  37.10
WNM  CI  6.5900 P 0.10    E  37.10
WNM  CI 11.4800 S 0.53    E  37.10
MPM  CI  6.5900 P 0.05 D  I  38.40
MPM  CI 11.3400 S 0.09    E  38.40
WCS2 CI  7.2500 P 0.15    E  40.70
WCS2 CI 12.1700 S 0.14    E  40.70
B917 PB  7.2300 P 0.01 D  I  41.90
B917 PB 12.5400 S 0.25    E  41.90
WRV2 CI  7.9300 P 0.06 D  I  46.30
WRV2 CI 13.8300 S 0.26    E  46.30
WMF  CI  9.1700 P 0.02 D  I  53.70
WMF  CI 15.9300 S 0.28    E  53.70
B916 PB  9.1300 P 0.14 D  I  54.70
B916 PB 16.3100 S 0.45    E  54.70
DTP  CI  9.5400 P 0.24    E  57.40
DTP  CI 16.7600 S 0.15    E  57.40
WBS  CI  9.9600 P 0.08 U  I  58.90
WBS  CI 17.4100 S 0.33    E  58.90
WOR  CI 10.8200 P 0.14 U  I  64.70
WOR  CI 18.5700 S 0.03    E  64.70
QSM  NN 11.0600 P 0.10    E  65.40
QSM  NN 19.2600 S 0.28    E  65.40
WHF  CI 12.4900 P 0.08 U  I  74.60
WHF  CI 21.3500 S 0.01    E  74.60
CCA  CI 12.9600 P 0.02 D  I  76.60
CCA  CI 22.5200 S 0.57    E  76.60
GSC  CI 23.3400 S 0.44    E  79.60
ISA  CI 14.3700 P 0.00 U  I  85.80
ISA  CI 24.9000 S 0.49    E  85.80
GWY  NN 15.6900 P 0.12 U  I  93.20
TEH  CI 15.3700 P 0.19    E  93.60
TEH  CI 26.4300 S 0.06    E  93.60
AVM  CI 18.2200 P 0.03 D  I  109.50
AVM  CI 31.5100 S 0.34    E  109.50
LEC  SN 19.9700 P 0.18    E  120.50
LEC  SN 34.3600 S 0.38    E  120.50
SPG2 CI 20.4700 P 0.19    E  124.00
SPG2 CI 35.0200 S 0.39    E  124.00
FDR  CI 21.7500 P 0.75    E  127.40
FDR  CI 35.8900 S 0.14    E  127.40
POR  CI 22.8500 P 0.04    E  139.90
POR  CI 39.5500 S 0.20    E  139.90
# 2019 07 04 22 59  1.59  35.5850 -117.6070  8.41  1.81  0.24  0.84  0.18  89  47  26   5       601
B921 PB  2.5400 P 0.16 U  I  13.00
SRT  CI  3.6300 P 0.04 D  I  17.60
CCC  CI  4.6800 P 0.23 D  I  22.90
WBM  CI  5.0300 P 0.21 U  I  25.70
WBM  CI  8.7800 S 0.94    I  25.70
B917 PB 11.1100 S 0.13    I  37.30
MPM  CI 15.7700 S 0.39    I  53.60
B921 PB  4.5600 S 0.01    E  13.00
LRL  CI  2.7100 P 0.09    E  13.50
LRL  CI  4.6700 S 0.03    E  13.50
SRT  CI  5.6100 S 0.37    E  17.60
CCC  CI  7.9800 S 0.47    E  22.90
CLC  CI  7.8300 S 0.00    E  25.60
TOW2 CI  5.3300 P 0.08    E  28.60
TOW2 CI  9.1200 S 0.37    E  28.60
B917 PB  6.5100 P 0.03    E  37.30
B918 PB 11.7900 S 0.38    E  38.90
WNM  CI  6.9400 P 0.14    E  39.30
WNM  CI 11.7600 S 0.27    E  39.30
WRC2 CI 12.1100 S 0.13    E  40.50
DTP  CI  6.9500 P 0.19    E  41.40
DTP  CI 11.9000 S 0.19    E  41.40
WVP2 CI  7.5800 P 0.14    E  44.70
SLA  CI  7.6400 P 0.14    E  44.80
SLA  CI 13.5200 S 0.30    E  44.80
WBS  CI  8.2700 P 0.03 U  I  48.50
WBS  CI 14.2200 S 0.12    E  48.50
WCS2 CI  8.5800 P 0.11    E  50.90
WCS2 CI 14.8700 S 0.13    E  50.90
WRV2 CI  8.9700 P 0.11    E  53.50
WRV2 CI 16.0100 S 0.57    E  53.50
MPM  CI  8.9000 P 0.15    E  53.60
WOR  CI  9.7800 P 0.14    E  58.70
WOR  CI 16.8000 S 0.02    E  58.70
WMF  CI 10.5800 P 0.06    E  63.20
WMF  CI 18.5200 S 0.41    E  63.20
WHF  CI 19.4700 S 0.04    E  68.40
B916 PB 11.2500 P 0.03    E  67.70
B916 PB 19.7600 S 0.47    E  67.70
WHF  CI 11.3600 P 0.14    E  68.40
ISA  CI 13.1300 P 0.04    E  78.80
ISA  CI 22.4400 S 0.08    E  78.80
TEH  CI 13.2400 P 0.15    E  80.60
TEH  CI 22.9200 S 0.14    E  80.60
WAS2 CI 24.9600 S 0.28    E  87.50
AVM  CI 30.3900 S 0.20    E  106.80
FDR  CI 33.7300 S 0.06    E  120.10
# 2019 07 04 23 00 25.43  35.6167 -117.5957  9.54  1.74  0.22  0.79  0.16  94  38  16   5       602
B921 PB  2.6000 P 0.12 U  I  12.50
B921 PB  4.6200 S 0.03    I  12.50
SRT  CI  5.6200 S 0.15    E  16.30
LRL  CI  3.2300 P 0.17    E  17.10
LRL  CI  5.7300 S 0.00    E  17.10
CLC  CI  4.0200 P 0.09 D  I  22.10
CLC  CI  7.0600 S 0.10    I  22.10
CCC  CI  4.6900 P 0.14    E  23.20
CCC  CI  8.2900 S 0.61    I  23.20
TOW2 CI  5.1000 P 0.03    E  26.20
B918 PB  6.0700 P 0.11    E  35.40
WRC2 CI  6.4900 P 0.04 D  I  37.10
WRC2 CI 11.2500 S 0.16    E  37.10
WNM  CI 11.4100 S 0.35    E  37.60
B917 PB  6.7800 P 0.09    E  38.40
B917 PB 11.3800 S 0.05    I  38.40
WVP2 CI  7.3200 P 0.01    E  42.00
DTP  CI  7.5900 P 0.13    E  44.90
DTP  CI 12.9700 S 0.11    I  44.90
WCS2 CI  8.2200 P 0.00    E  47.90
MPM  CI  8.4700 P 0.01    E  50.00
WRV2 CI  8.5600 P 0.13    E  50.90
CCA  CI 10.9300 P 0.05    E  64.10
CCA  CI 19.0600 S 0.64    I  64.10
B916 PB 18.7100 S 0.34    E  64.30
WHF  CI 11.3500 P 0.22    E  68.80
WHF  CI 19.5600 S 0.07    I  68.80
ISA  CI 13.2000 P 0.04    E  79.50
ISA  CI 22.5900 S 0.11    I  79.50
SRT  CI  3.4800 P 0.08 D  I  16.30
WBM  CI  5.1500 P 0.15 U  I  26.60
WBM  CI  8.9900 S 0.84    I  26.60
B918 PB 10.8000 S 0.31    I  35.40
WNM  CI  6.6200 P 0.07    E  37.60
MPM  CI 14.8600 S 0.46    I  50.00
WBS  CI  8.5000 P 0.06    I  50.00
WMF  CI 10.3200 P 0.13    E  60.30
B916 PB 10.7600 P 0.01    E  64.30
# 2019 07 04 23 01 33.23  35.6880 -117.4867  1.38  2.21  0.19  0.41  0.19  55  70  34  15       603
B921 PB  2.1800 P 0.04 D  I  11.50
B918 PB  9.3200 S 0.12    I  29.40
WBM  CI 12.5200 S 0.93    I  37.50
B917 PB  6.9800 P 0.17 D  I  37.50
MPM  CI  7.3800 P 0.02 D  I  41.10
WNM  CI  7.6700 P 0.19 D  I  41.50
B916 PB 17.7900 S 0.42    I  58.40
B921 PB  3.9200 S 0.32    E  11.50
CLC  CI  3.2800 P 0.00    E  17.30
CLC  CI  5.7400 S 0.21    I  17.30
CCC  CI  4.5400 P 0.26    E  21.20
CCC  CI  7.1800 S 0.03    E  21.20
SRT  CI  4.7800 P 0.02 U  I  23.80
SRT  CI  8.2700 S 0.35    E  23.80
TOW2 CI  5.5400 P 0.06 D  I  28.40
TOW2 CI  9.3400 S 0.25    I  28.40
SLA  CI  5.5900 P 0.10    E  29.00
SLA  CI  9.4900 S 0.19    E  29.00
WRC2 CI  6.0000 P 0.01    E  32.40
LRL  CI  5.2600 P 0.16 D  I  29.10
LRL  CI  9.2000 S 0.01    E  29.10
B918 PB  5.2800 P 0.14 D  I  29.40
WRC2 CI 10.3000 S 0.06    E  32.40
WBM  CI  7.2000 P 0.20 U  I  37.50
B917 PB 11.7500 S 0.18    E  37.50
MPM  CI 12.6900 S 0.19    E  41.10
WVP2 CI  7.5800 P 0.03    E  41.60
WVP2 CI 13.1400 S 0.30    E  41.60
WCS2 CI  8.2300 P 0.14    E  45.10
WCS2 CI 14.0200 S 0.30    E  45.10
WRV2 CI  9.0600 P 0.05    E  50.80
WRV2 CI 15.6500 S 0.33    E  50.80
DTP  CI  9.7700 P 0.21    E  56.90
DTP  CI 16.9200 S 0.05    E  56.90
WMF  CI 10.4000 P 0.22    E  58.10
